GROUP,CUST,MAKER,VENDOR_ID,STYLE,IE,CPO,EXP_DATE,COLOR_CODE,SIZE_CODE,CPO_QTY,ACC_QTY,CUTTING,SEWING,RECEIVING,PACKING,OE_FOLDERID,SHIP_CPO_ID,ERP_COLOR_ID,ERP_SIZE_ID,create_time
202608,A&F,GLD5,108382, 319260003,0.8500, 3179916_US1BU_L,8/11/2026 12:00:00 AM,NAVY BLAZER/DOUBLE CREAM,S,783,783,783,783,783,783,4761597,2332131,511375,794696,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179915_CN3BU_L,8/11/2026 12:00:00 AM,NAVY BLAZER/DOUBLE CREAM,S,10,793,10,10,10,10,4761597,2355698,511375,794696,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179914_NL1BU_L,8/11/2026 12:00:00 AM,NAVY BLAZER/DOUBLE CREAM,S,104,897,104,104,104,104,4761597,2355702,511375,794696,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179913_CN2BU_L,8/14/2026 12:00:00 AM,NAVY BLAZER/DOUBLE CREAM,S,19,916,19,19,19,19,4761597,2355701,511375,794696,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3185636_US1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XS,879,879,879,879,879,879,4761597,2332130,511376,794690,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179892_CN3BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XS,8,887,8,8,8,8,4761597,2355695,511376,794690,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179893_NL1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XS,73,960,73,73,73,73,4761597,2355696,511376,794690,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179894_CN2BU_L,8/7/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XS,17,977,17,17,17,17,4761597,2355700,511376,794690,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195554_INITIAL,9/29/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XS,698,1675,24,24,24,22,4761597,2353349,511376,794690,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3185636_US1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XXL,12,12,12,12,12,12,4761597,2332130,511376,794691,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179893_NL1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XXL,6,18,6,6,6,6,4761597,2355696,511376,794691,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195554_INITIAL,9/29/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XXL,13,31,0,0,0,0,4761597,2353349,511376,794691,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3185636_US1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,M,633,633,633,633,633,633,4761597,2332130,511376,794692,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179892_CN3BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,M,9,642,9,9,9,9,4761597,2355695,511376,794692,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179893_NL1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,M,123,765,123,123,123,123,4761597,2355696,511376,794692,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179894_CN2BU_L,8/7/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,M,17,782,17,17,17,17,4761597,2355700,511376,794692,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195554_INITIAL,9/29/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,M,559,1341,16,16,16,15,4761597,2353349,511376,794692,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3185636_US1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XL,158,158,158,158,158,158,4761597,2332130,511376,794693,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179893_NL1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XL,27,185,27,27,27,27,4761597,2355696,511376,794693,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195554_INITIAL,9/29/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XL,132,317,4,4,4,2,4761597,2353349,511376,794693,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3185636_US1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,L,283,283,283,283,283,283,4761597,2332130,511376,794694,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179892_CN3BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,L,6,289,6,6,6,6,4761597,2355695,511376,794694,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179893_NL1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,L,62,351,62,62,62,62,4761597,2355696,511376,794694,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179894_CN2BU_L,8/7/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,L,11,362,11,11,11,11,4761597,2355700,511376,794694,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195554_INITIAL,9/29/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,L,258,620,8,8,8,7,4761597,2353349,511376,794694,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3185636_US1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XXS,96,96,96,96,96,96,4761597,2332130,511376,794695,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179892_CN3BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XXS,1,97,1,1,1,1,4761597,2355695,511376,794695,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179893_NL1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XXS,9,106,9,9,9,9,4761597,2355696,511376,794695,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179894_CN2BU_L,8/7/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XXS,2,108,2,2,2,2,4761597,2355700,511376,794695,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195554_INITIAL,9/29/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,XXS,77,185,8,8,8,6,4761597,2353349,511376,794695,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3185636_US1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,S,913,913,913,913,913,913,4761597,2332130,511376,794696,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179892_CN3BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,S,11,924,11,11,11,11,4761597,2355695,511376,794696,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179893_NL1BU_L,8/4/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,S,121,1045,121,121,121,121,4761597,2355696,511376,794696,8/13/2026 2:35:00 AM
202608,A&F,GLD5,108382, 319260003,0.8500, 3179894_CN2BU_L,8/7/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,S,23,1068,23,23,23,23,4761597,2355700,511376,794696,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195554_INITIAL,9/29/2026 12:00:00 AM,CASUAL BLACK/BRIGHT WHITE,S,763,1831,20,20,20,19,4761597,2353349,511376,794696,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195557_INITIAL,9/29/2026 12:00:00 AM,MAGNET/CASUAL BLACK,XS,529,529,,,,,4761597,2353351,513207,794690,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195557_INITIAL,9/29/2026 12:00:00 AM,MAGNET/CASUAL BLACK,XXL,9,9,,,,,4761597,2353351,513207,794691,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195557_INITIAL,9/29/2026 12:00:00 AM,MAGNET/CASUAL BLACK,M,426,426,,,,,4761597,2353351,513207,794692,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195557_INITIAL,9/29/2026 12:00:00 AM,MAGNET/CASUAL BLACK,XL,93,93,,,,,4761597,2353351,513207,794693,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195557_INITIAL,9/29/2026 12:00:00 AM,MAGNET/CASUAL BLACK,L,196,196,,,,,4761597,2353351,513207,794694,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195557_INITIAL,9/29/2026 12:00:00 AM,MAGNET/CASUAL BLACK,XXS,64,64,,,,,4761597,2353351,513207,794695,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195557_INITIAL,9/29/2026 12:00:00 AM,MAGNET/CASUAL BLACK,S,593,593,,,,,4761597,2353351,513207,794696,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195573_INITIAL,9/29/2026 12:00:00 AM,NAVY BLAZER/BRIGHT WHITE,XS,728,728,,,,,4761597,2353352,513208,794690,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195573_INITIAL,9/29/2026 12:00:00 AM,NAVY BLAZER/BRIGHT WHITE,XXL,13,13,,,,,4761597,2353352,513208,794691,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195573_INITIAL,9/29/2026 12:00:00 AM,NAVY BLAZER/BRIGHT WHITE,M,584,584,,,,,4761597,2353352,513208,794692,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195573_INITIAL,9/29/2026 12:00:00 AM,NAVY BLAZER/BRIGHT WHITE,XL,132,132,,,,,4761597,2353352,513208,794693,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195573_INITIAL,9/29/2026 12:00:00 AM,NAVY BLAZER/BRIGHT WHITE,L,263,263,,,,,4761597,2353352,513208,794694,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195573_INITIAL,9/29/2026 12:00:00 AM,NAVY BLAZER/BRIGHT WHITE,XXS,87,87,,,,,4761597,2353352,513208,794695,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195573_INITIAL,9/29/2026 12:00:00 AM,NAVY BLAZER/BRIGHT WHITE,S,813,813,,,,,4761597,2353352,513208,794696,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195555_INITIAL,9/29/2026 12:00:00 AM,PALE LILAC/DRIFTWOOD,XS,574,574,,,,,4761597,2353350,513209,794690,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195555_INITIAL,9/29/2026 12:00:00 AM,PALE LILAC/DRIFTWOOD,XXL,20,20,,,,,4761597,2353350,513209,794691,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195555_INITIAL,9/29/2026 12:00:00 AM,PALE LILAC/DRIFTWOOD,M,533,533,,,,,4761597,2353350,513209,794692,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195555_INITIAL,9/29/2026 12:00:00 AM,PALE LILAC/DRIFTWOOD,XL,121,121,,,,,4761597,2353350,513209,794693,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195555_INITIAL,9/29/2026 12:00:00 AM,PALE LILAC/DRIFTWOOD,L,246,246,,,,,4761597,2353350,513209,794694,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195555_INITIAL,9/29/2026 12:00:00 AM,PALE LILAC/DRIFTWOOD,XXS,75,75,,,,,4761597,2353350,513209,794695,8/13/2026 2:35:00 AM
202609,A&F,GLD5,108382, 319260003,0.8500, 1195555_INITIAL,9/29/2026 12:00:00 AM,PALE LILAC/DRIFTWOOD,S,700,700,,,,,4761597,2353350,513209,794696,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XS L,16,16,16,16,16,16,4742336,2321281,509941,790717,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XS L,4,20,4,4,4,4,4742336,2348013,509941,790717,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XL S,3,3,3,3,3,3,4742336,2321281,509941,790718,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XL S,4,7,4,4,4,3,4742336,2348013,509941,790718,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XXS L,3,3,3,3,3,3,4742336,2321281,509941,790719,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XXS L,4,7,4,4,4,4,4742336,2348013,509941,790719,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,S L,47,47,47,47,47,47,4742336,2321281,509941,790720,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177443_CN3BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,S L,1,48,1,1,1,1,4742336,2348009,509941,790720,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,S L,4,52,4,4,4,4,4742336,2348013,509941,790720,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177441_CN2BU_L,7/31/2026 12:00:00 AM,CASUAL BLACK,S L,1,53,1,1,1,1,4742336,2348010,509941,790720,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,M L,47,47,47,47,47,47,4742336,2321281,509941,790721,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177443_CN3BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,M L,1,48,1,1,1,1,4742336,2348009,509941,790721,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,M L,4,52,4,4,4,4,4742336,2348013,509941,790721,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177441_CN2BU_L,7/31/2026 12:00:00 AM,CASUAL BLACK,M L,1,53,1,1,1,1,4742336,2348010,509941,790721,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,M,474,474,474,474,474,474,4742336,2321281,509941,790722,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177443_CN3BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,M,6,480,6,6,6,6,4742336,2348009,509941,790722,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,M,90,570,90,90,90,90,4742336,2348013,509941,790722,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177441_CN2BU_L,7/31/2026 12:00:00 AM,CASUAL BLACK,M,12,582,12,12,12,12,4742336,2348010,509941,790722,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XL,121,121,121,121,121,121,4742336,2321281,509941,790723,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177443_CN3BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XL,1,122,1,1,1,1,4742336,2348009,509941,790723,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XL,20,142,20,20,20,20,4742336,2348013,509941,790723,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XXL S,3,3,3,3,3,3,4742336,2321281,509941,790724,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XXL S,1,4,1,1,1,1,4742336,2348013,509941,790724,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XXS,32,32,32,32,32,32,4742336,2321281,509941,790725,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XXS,5,37,5,5,5,4,4742336,2348013,509941,790725,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177441_CN2BU_L,7/31/2026 12:00:00 AM,CASUAL BLACK,XXS,1,38,1,1,1,0,4742336,2348010,509941,790725,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XS S,61,61,61,61,61,61,4742336,2321281,509941,790726,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177443_CN3BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XS S,1,62,1,1,1,1,4742336,2348009,509941,790726,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XS S,4,66,4,4,4,4,4742336,2348013,509941,790726,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177441_CN2BU_L,7/31/2026 12:00:00 AM,CASUAL BLACK,XS S,1,67,1,1,1,1,4742336,2348010,509941,790726,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,S,683,683,683,683,683,683,4742336,2321281,509941,790727,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177443_CN3BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,S,8,691,8,8,8,8,4742336,2348009,509941,790727,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,S,89,780,89,89,89,89,4742336,2348013,509941,790727,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177441_CN2BU_L,7/31/2026 12:00:00 AM,CASUAL BLACK,S,17,797,17,17,17,17,4742336,2348010,509941,790727,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XXL,4,4,4,4,4,4,4742336,2321281,509941,790728,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XXL,2,6,2,2,2,2,4742336,2348013,509941,790728,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XXL L,4,4,4,4,4,4,4742336,2321281,509941,790729,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XXL L,2,6,2,2,2,2,4742336,2348013,509941,790729,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XXS S,43,43,43,43,43,43,4742336,2321281,509941,790730,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XXS S,4,47,4,4,4,4,4742336,2348013,509941,790730,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177441_CN2BU_L,7/31/2026 12:00:00 AM,CASUAL BLACK,XXS S,1,48,1,1,1,1,4742336,2348010,509941,790730,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,S S,59,59,59,59,59,59,4742336,2321281,509941,790731,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177443_CN3BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,S S,1,60,1,1,1,1,4742336,2348009,509941,790731,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,S S,4,64,4,4,4,4,4742336,2348013,509941,790731,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177441_CN2BU_L,7/31/2026 12:00:00 AM,CASUAL BLACK,S S,1,65,1,1,1,1,4742336,2348010,509941,790731,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,L S,11,11,11,11,11,11,4742336,2321281,509941,790732,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,L S,4,15,4,4,4,3,4742336,2348013,509941,790732,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,L,218,218,218,218,218,218,4742336,2321281,509941,790733,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177443_CN3BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,L,3,221,3,3,3,3,4742336,2348009,509941,790733,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,L,46,267,46,46,46,46,4742336,2348013,509941,790733,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177441_CN2BU_L,7/31/2026 12:00:00 AM,CASUAL BLACK,L,5,272,5,5,5,5,4742336,2348010,509941,790733,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,M S,30,30,30,30,30,30,4742336,2321281,509941,790734,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,M S,4,34,4,4,4,4,4742336,2348013,509941,790734,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177441_CN2BU_L,7/31/2026 12:00:00 AM,CASUAL BLACK,M S,1,35,1,1,1,1,4742336,2348010,509941,790734,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XS,672,672,672,672,672,672,4742336,2321281,509941,790735,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177443_CN3BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XS,8,680,8,8,8,8,4742336,2348009,509941,790735,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XS,54,734,54,54,54,54,4742336,2348013,509941,790735,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177441_CN2BU_L,7/31/2026 12:00:00 AM,CASUAL BLACK,XS,16,750,16,16,16,16,4742336,2348010,509941,790735,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XL L,8,8,8,8,8,8,4742336,2321281,509941,790736,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,XL L,2,10,2,2,2,2,4742336,2348013,509941,790736,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177442_US1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,L L,19,19,19,19,19,19,4742336,2321281,509941,790737,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3177440_NL1BU_L,7/28/2026 12:00:00 AM,CASUAL BLACK,L L,4,23,4,4,3,4,4742336,2348013,509941,790737,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3182460_US1BU_L,7/28/2026 12:00:00 AM,COFFEE BEAN,XS L,15,15,15,15,15,15,4742336,2321280,509942,790717,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3182461_NL1BU_L,7/28/2026 12:00:00 AM,COFFEE BEAN,XS L,5,20,5,5,5,5,4742336,2348012,509942,790717,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3182460_US1BU_L,7/28/2026 12:00:00 AM,COFFEE BEAN,XL S,2,2,2,2,2,2,4742336,2321280,509942,790718,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3182461_NL1BU_L,7/28/2026 12:00:00 AM,COFFEE BEAN,XL S,5,7,5,5,5,5,4742336,2348012,509942,790718,8/13/2026 2:35:00 AM
202607,A&F,GLD5,108382, 319260005,0.8800, 3182460_US1BU_L,7/28/2026 12:00:00 AM,COFFEE BEAN,XXS L,3,3,3,3,3,3,4742336,2321280,509942,790719,8/13/2026 2:35:00 AM
