DELIVERY SCHEDULE ON AGUSTUS 2026,,,,,,,,,, ,,,
Actual Exp Date,ORG DELVY,BUYER,MAKER,SHIPER,STYLE,BUYER PO.,Order QTY,SHIP MODE,% OVER/SHORT,PPIC,,,
,,,,,,,,,,Plan Exp QTY (PC),QTY CTN ,Bal -Order,QTY (DZ)
2026-02-09,2026-02-05,ONY,GLD3,GLD,861818_SU26,61234042,995,SEA,0.011055,1006,10,11,83.833333
2026-02-09,2026-02-05,ONY,GLD3,GLD,861818_SU26,61258639,3961,SEA,0.03282,4091,50,130,340.916667
2026-02-09,2026-02-05,ONY,GLD3,GLD,886998_SU26,61322735,1752,SEA,0.028539,1802,34,50,150.166667
2026-02-09,2026-02-05,ONY,GLD3,GLD,896348_SU26,61197299,2499,SEA,0.016006,2539,27,40,211.583333
2026-02-09,2026-02-05,ONY,GLD3,GLD,896348_SU26,61213082,287,SEA,0,287,3,0,23.916667
2026-02-09,2026-02-05,ONY,GLD3,GLD,896348_SU26,61213084,258,SEA,0,258,3,0,21.5
2026-02-09,2026-02-05,ONY,GLD3,GLD,896440_SU26,61193109,3010,SEA,0.02691,3091,20,81,257.583333
2026-02-09,2026-02-05,ONY,GLD3,GLD,896440_SU26,61193111,1806,SEA,0.021595,1845,13,39,153.75
2026-02-12,2026-02-09,ONY,GLD3,GLD,896440_SU26,61278365,282,AIR,0,282,10,0,23.5
2026-02-12,2026-02-11,GOT,GLD3,GLD,896824,17737_89,540,SEA,0,540,11,0,45
2026-02-12,2026-02-11,GOT,GLD3,GLD,892380_SU26,61370916,9,SEA,0,9,1,0,0.75
2026-02-12,2026-02-12,GOT,GLD3,GLD,892380_SU26,61186610,468,SEA,0,468,6,0,39
2026-02-12,2026-02-12,ONY,GLD3,GLD,841362_SU26,61193361,1010,SEA,-0.031683,978,9,-32,81.5
2026-02-12,2026-02-12,ONY,GLD3,GLD,841362_SU26,61193362,1271,SEA,-0.033045,1229,11,-42,102.416667
2026-02-12,2026-02-12,ONY,GLD3,GLD,841362_SU26,61193363,390,SEA,-0.038462,375,5,-15,31.25
2026-02-12,2026-02-12,ONY,GLD3,GLD,841362_SU26,61193364,587,SEA,-0.032368,568,6,-19,47.333333
2026-02-12,2026-02-12,ONY,GLD3,GLD,843297_SU26,61191526,750,SEA,0.029333,772,6,22,64.333333
2026-02-12,2026-02-12,ONY,GLD3,GLD,843297_SU26,61197288,1845,SEA,0.02981,1900,15,55,158.333333
2026-02-12,2026-02-12,ONY,GLD3,GLD,884344_SU26,61186391,600,SEA,0.028333,617,5,17,51.416667
2026-02-12,2026-02-12,ONY,GLD3,GLD,886203_SU26,61190459,100,SEA,0.03,103,2,3,8.583333
2026-02-12,2026-02-12,ONY,GLD3,GLD,886244_SU26,61190628,217,SEA,0.009217,219,4,2,18.25
2026-02-12,2026-02-12,ONY,GLD3,GLD,899944_SU26,61235901,1179,SEA,0.045802,1233,16,54,102.75
2026-02-12,2026-02-12,ONY,GLD3,GLD,899944_SU26,61235905,506,SEA,0.047431,530,9,24,44.166667
2026-02-12,2026-02-12,ONY,GLD3,GLD,899944_SU26,61235909,284,SEA,0.049296,298,4,14,24.833333
2026-02-12,2026-02-12,ONY,GLD3,GLD,899944_SU26,61235911,431,SEA,0.032483,445,7,14,37.083333
2026-02-12,2026-02-12,ONY,GLD3,GLD,899944_SU26,61237589,932,SEA,0.05794,986,11,54,82.166667
2026-02-12,2026-02-12,ONY,GLD3,GLD,899944_SU26,61237590,399,SEA,0.055138,421,5,22,35.083333
2026-02-12,2026-02-12,ONY,GLD3,GLD,899944_SU26,61237592,228,SEA,0.052632,240,4,12,20
2026-02-12,2026-02-12,ONY,GLD3,GLD,899944_SU26,61237594,341,SEA,0.029326,351,6,10,29.25
2026-02-13,2026-02-12,GOT,GLD3,GLD,896824,61259553,352,SEA,0.028409,362,5,10,30.166667
2026-02-13,2026-02-12,GOT,GLD3,GLD,896824,61259686,1136,SEA,0.02993,1170,14,34,97.5
2026-02-13,2026-02-12,ONY,GLD3,GLD,583079_SU26_GLD,61282119,495,SEA,-0.034343,478,26,-17,39.833333
2026-02-13,2026-02-12,ONY,GLD3,GLD,583079_SU26_GLD,61282166,1483,SEA,-0.042481,1420,74,-63,118.333333
2026-02-13,2026-02-12,ONY,GLD3,GLD,861288_SU26,61294072,685,SEA,0.010219,692,6,7,57.666667
2026-02-13,2026-02-12,ONY,GLD3,GLD,861288_SU26,61294074,266,SEA,0.007519,268,3,2,22.333333
2026-02-13,2026-02-12,ONY,GLD3,GLD,861288_SU26,61296905,5549,SEA,0.000901,5554,47,5,462.833333
2026-02-13,2026-02-12,ONY,GLD3,GLD,886998_SU26,61322736,1333,SEA,0.026257,1368,34,35,114
2026-02-13,2026-02-12,ONY,GLD3,GLD,886998_SU26,61322737,1113,SEA,0.028751,1145,24,32,95.416667
2026-02-13,2026-02-12,ONY,GLD3,GLD,899939_SU26,61274350,1135,SEA,0.028194,1167,14,32,97.25
2026-02-13,2026-02-12,ONY,GLD3,GLD,899939_SU26,61274357,429,SEA,0.027972,441,8,12,36.75
2026-02-12,2026-02-09,DKS,GLD5,GLD,DAB14127_Q226,0163007726,23,AIR,0,23,1,0,1.916667
2026-02-12,2026-02-09,DKS,GLD5,GLD,DAB15113PR_Q226,0163007726,46,AIR,0,46,2,0,3.833333
2026-02-12,2026-02-09,DKS,GLD5,GLD,DAG16113_Q226,0456016399_EXT,33,AIR,0,33,3,0,2.75
2026-02-12,2026-02-09,DKS,GLD5,GLD,DAW16317_Q226,0973006033,72,AIR,0,72,6,0,6
2026-02-12,2026-02-09,DKS,GLD5,GLD,MAX232408_Q226,0481012646,25,AIR,0,25,2,0,2.083333
2026-02-12,2026-02-09,DKS,GLD5,GLD,MAX233402_Q226,0481012647,25,AIR,0,25,2,0,2.083333
2026-02-12,2026-02-09,DKS,GLD5,GLD,MAX233402_Q226,0481012648,63,AIR,0,63,6,0,5.25
2026-02-12,2026-02-09,DKS,GLD5,GLD,MAX233402_Q226,0481012649,25,AIR,0,25,2,0,2.083333
2026-02-12,2026-02-09,DKS,GLD5,GLD,MAX233402_Q226,0481012729_EXT,25,AIR,0,25,2,0,2.083333
2026-02-12,2026-02-09,DKS,GLD5,GLD,WAX210_Q226,0631033534,10,AIR,0,10,1,0,0.833333
2026-02-11,2026-01-31,SMA,GLD5,GLD,K880_SP26,1254938_SEP,5220,SEA,0,5220,232,0,435
2026-02-11,2026-01-31,SMA,GLD5,GLD,K880_SP26,1254938_SEP_HTR,1200,SEA,0,1200,54,0,100
2026-02-12,2026-01-30,TGT,GLD5,GLD,710P2R_C226,8147851_ASST,16592,SEA,0,16592,1194,0,1382.666667
2026-02-12,2026-01-30,TGT,GLD5,GLD,9K277X_C226,2310522,14892,SEA,0.002417,14928,1244,36,1244
2026-02-12,2026-01-30,TGT,GLD5,GLD,M9232P_C226IND,3125115,4164,SEA,0,4164,347,0,347
2026-02-12,2026-01-30,TGT,GLD5,GLD,MR8779_C226,1652061_APRIL SET ,32602,SEA,0,32602,1982,0,2716.833333
2026-02-12,2026-01-30,TGT,GLD5,GLD,W98Z8Z_C226IND,6638063_SET_W,36516,SEA,0,36516,1825,0,3043
2026-02-12,2026-01-30,TGT,GLD5,GLD,X0M15K_C226,5947822_0419,5004,SEA,0.045564,5232,436,228,436
2026-02-12,2026-02-06,TGT,GLD5,GLD,1K7K38_C226,6768252_T1,2328,SEA,0.005155,2340,195,12,195
2026-02-12,2026-02-06,TGT,GLD5,GLD,1K7K38_C226,8180672,324,SEA,0,324,27,0,27
2026-02-12,2026-02-06,TGT,GLD5,GLD,9K277X_C226,3352676,22932,SEA,0.048666,24048,2004,1116,2004
2026-02-12,2026-02-06,TGT,GLD5,GLD,YPWZW3_C226,8489780,10656,SEA,0.043919,11124,927,468,927
2026-02-12,2026-02-06,TGT,GLD5,GLD,6055XR_C226,2794351,6924,SEA,0.006932,6972,581,48,581
2026-02-12,2026-02-06,TGT,GLD5,GLD,9K277X_C226,3368971_T1_MAY,6408,SEA,0.018727,6528,544,120,544
2026-02-12,2026-02-06,TGT,GLD5,GLD,9K277X_C226,6553174_T1_MAY,3888,SEA,0.015432,3948,329,60,329
2026-02-12,2026-02-06,TGT,GLD5,GLD,YPWZW3_C226,6222799_T1_MAY,780,SEA,0,780,65,0,65
2026-02-13,2026-01-30,TGT,GLD5,GLD,L05W74_C226,7379020_0419,3996,SEA,0.045045,4176,348,180,348
2026-02-13,2026-01-30,TGT,GLD5,GLD,W98Z8Z_C226IND,9358615_BA_W,3000,SEA,0.02,3060,255,60,255
2026-02-09,2026-01-19,KOH,GLD6,GLD,MT41A101_SP26,15833471_RH,1416,SEA,0.050847,1488,124,72,124
2026-02-09,2026-01-19,KOH,GLD6,GLD,MT41A101_SP26,15833471_RS1,1776,SEA,0.108108,1968,164,192,164
2026-02-09,2026-01-19,KOH,GLD6,GLD,MT41A101_SP26,15833471_RS2,804,SEA,0.134328,912,76,108,76
2026-02-09,2026-01-19,KOH,GLD6,GLD,MT41A101_SP26,15833726_RH3,852,SEA,0,852,71,0,71
2026-02-09,2026-01-19,KOH,GLD6,GLD,MT41A101_SP26,15833726_RS1,5196,SEA,0.140878,5928,494,732,494
2026-02-09,2026-02-09,KOH,GLD6,GLR 2,ZC6SG001P,15923741PP,1320,SEA,0.013636,1338,223,18,111.5
2026-02-09,2026-02-09,KOH,GLD6,GLR 2,ZC6SG001P,15923741PP1,924,SEA,0.058442,978,163,54,81.5
2026-02-09,2026-02-09,KOH,GLD6,GLR 2,ZC6SG001R/E,15923741RP,7002,SEA,0.031705,7224,1204,222,602
2026-02-09,2026-02-09,KOH,GLD6,GLR 2,ZC6SG001R/E,15923741RP1,4194,SEA,0.032904,4332,722,138,361
2026-02-10,2026-01-20,SMA,GLD6,GLD,K864_FA25,1242608_AUG,6312,SEA,-0.005703,6276,183,-36,523
2026-02-10,2026-01-20,SMA,GLD6,GLD,LK864_FA25,1242623_AUG,3600,SEA,0,3600,106,0,300
2026-02-12,2026-01-30,TGT,GLD6,GLD,WRY2PR_C226,2808266,420,SEA,0,420,35,0,35
2026-02-12,2026-01-30,TGT,GLD6,GLD,WRY2PR_C226,1249254_SET,7248,SEA,0,7248,1812,0,604
2026-02-12,2026-01-30,TGT,GLD6,GLD,6ZG623_2PC_C226,6899236_SET_W,18120,SEA,0,18120,1812,0,1510
2026-02-12,2026-01-30,TGT,GLD6,GLD,2MZ730_3PC_C226,77318_0419,51648,SEA,0.048095,54132,4511,2484,4511
2026-02-12,2026-02-06,TGT,GLD6,GLD,W9ZMM8_7PK_C226,8094917_T1,180,SEA,0,180,15,0,15
2026-02-12,2026-02-06,TGT,GLD6,GLD,X25413_C226,6254645,22704,SEA,0.03277,23448,1954,744,1954
2026-02-13,2026-01-30,TGT,GLD6,GLD,2MZ730_3PC_C226,2146048_0419,780,SEA,0.046154,816,68,36,68
2026-02-13,2026-01-30,TGT,GLD6,GLD,6ZG623_2PC_C226,4836790_T1_W,564,SEA,0,564,47,0,47
2026-02-13,2026-01-30,TGT,GLD6,GLD,WRY2PR_C226,7448775,22692,SEA,0.046536,23748,1979,1056,1979
2026-02-13,2026-01-30,TGT,GLD6,GLD,45M87P_C226,4735553,38364,SEA,0.060056,40668,3389,2304,3389
2026-02-13,2026-01-30,TGT,GLD6,GLD,6ZG623_2PC_C226,7445381_BA_W,38688,SEA,0.048697,40572,3381,1884,3381
2026-02-13,2026-01-30,TGT,GLD6,GLD,6ZG623_2PC_C226,8600891_BA_W,396,SEA,0,396,33,0,33
2026-02-09,2026-02-05,ONY,GLD6,GLD,751121_SU26,61305897,570,SEA,0.038596,592,8,22,49.333333
2026-02-09,2026-02-05,ONY,GLD6,GLD,751121_SU26,61305899,570,SEA,0.038596,592,8,22,49.333333
2026-02-09,2026-02-05,ONY,GLD6,GLD,751121_SU26,61351264,8750,SEA,0.099429,9620,180,870,801.666667
2026-02-09,2026-02-05,ONY,GLD6,GLD,863934_SU26,61194115,5899,SEA,0.029836,6075,73,176,506.25
2026-02-09,2026-02-05,ONY,GLD6,GLD,863934_SU26,61194120,3503,SEA,0.029689,3607,43,104,300.583333
2026-02-09,2026-02-05,ONY,GLD6,GLD,863934_SU26,61197119,5229,SEA,0.030025,5386,109,157,448.833333
2026-02-09,2026-02-05,ONY,GLD6,GLD,863934_SU26,61238940,5460,SEA,0.030037,5624,114,164,468.666667
2026-02-09,2026-02-05,ONY,GLD6,GLD,894215_SU26,61335119,5419,SEA,0.044473,5660,425,241,471.666667
2026-02-12,2026-02-11,ONY,GLD6,GLD,777362_SU26,61367140,400,SEA,0,400,20,0,33.333333
2026-02-12,2026-02-12,ONY,GLD6,GLD,751121_SU26,61305893,1707,SEA,0.099004,1876,28,169,156.333333
2026-02-12,2026-02-12,ONY,GLD6,GLD,751121_SU26,61305894,1617,SEA,0.099567,1778,25,161,148.166667
2026-02-12,2026-02-12,ONY,GLD6,GLD,751121_SU26,61305895,1707,SEA,0.099004,1876,28,169,156.333333
2026-02-12,2026-02-12,ONY,GLD6,GLD,751121_SU26,61341176,1349,SEA,0.039288,1402,26,53,116.833333
2026-02-12,2026-02-12,ONY,GLD6,GLD,777362_SU26,61359922,100,SEA,0.02,102,5,2,8.5
2026-02-12,2026-02-12,ONY,GLD6,GLD,777362_SU26,61360185,821,SEA,0.037759,852,39,31,71
2026-02-12,2026-02-12,ONY,GLD6,GLD,777362_SU26,61360186,442,SEA,0.056561,467,22,25,38.916667
2026-02-12,2026-02-12,ONY,GLD6,GLD,777362_SU26,61360187,357,SEA,0.053221,376,17,19,31.333333
2026-02-12,2026-02-12,ONY,GLD6,GLD,777362_SU26,61360188,380,SEA,0.05,399,19,19,33.25
2026-02-12,2026-02-12,ONY,GLD6,GLD,777362_SU26,61367283,589,SEA,0.027165,605,29,16,50.416667
2026-02-12,2026-02-12,ONY,GLD6,GLD,777363_SU26,61257504,824,SEA,0.092233,900,40,76,75
2026-02-12,2026-02-12,ONY,GLD6,GLD,777363_SU26,61257505,440,SEA,0.097727,483,22,43,40.25
2026-02-12,2026-02-12,ONY,GLD6,GLD,777363_SU26,61257506,356,SEA,0.08427,386,17,30,32.166667
2026-02-12,2026-02-12,ONY,GLD6,GLD,777363_SU26,61257507,380,SEA,0.086842,413,19,33,34.416667
2026-02-12,2026-02-12,ONY,GLD6,GLD,863934_SU26,61194212,7272,SEA,0.02984,7489,88,217,624.083333
2026-02-12,2026-02-12,ONY,GLD6,GLD,863934_SU26,61194216,2354,SEA,0.029312,2423,29,69,201.916667
2026-02-12,2026-02-12,ONY,GLD6,GLD,863934_SU26,61197124,6671,SEA,0.029831,6870,140,199,572.5
2026-02-12,2026-02-12,ONY,GLD6,GLD,894215_SU26,61335120,5457,SEA,0.047095,5714,403,257,476.166667
2026-02-13,2026-02-12,ONY,GLD6,GLD,751121_SU26,61305892,3969,SEA,0.098765,4361,62,392,363.416667
2026-02-13,2026-02-12,ONY,GLD6,GLD,863934_SU26,61194214,6285,SEA,0.029753,6472,76,187,539.333333
2026-02-13,2026-02-12,ONY,GLD6,GLD,894215_SU26,61295603,1904,SEA,0.039391,1979,74,75,164.916667
2026-02-13,2026-02-12,ONY,GLD6,GLD,894215_SU26,61295605,846,SEA,0.042553,882,34,36,73.5
2026-02-14,2026-02-20,WMT,GLD6,GLD,HQ263487,5632962754,444,SEA,0,444,37,0,37
2026-02-10,2026-02-13,WMT,GLD6,GLD,HQ022125,0945311865,52308,SEA,0,52308,4359,0,4359
2026-02-10,2026-02-14,WMT,GLD6,GLD,HQ024706,0963685589,794,SEA,0,794,98,0,66.166667
2026-02-10,2026-02-14,WMT,GLD6,GLD,HQ024706,5632962530,84,SEA,0,84,7,0,7
QTY PERWEEK ,,,,,,637 PO,1428222.000001,-,0.017028,1452542,93512,24319.999999,121045.166667
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_F210,1044,SEA,0,1044,87,0,87
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_F211,384,SEA,0,384,32,0,32
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_F212,1848,SEA,0,1848,154,0,154
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_F213,684,SEA,0,684,57,0,57
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_F214,288,SEA,0,288,24,0,24
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_F215,804,SEA,0,804,67,0,67
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_F216,1884,SEA,0,1884,157,0,157
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_F217,264,SEA,0,264,22,0,22
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_F218,1212,SEA,0,1212,101,0,101
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_F219,756,SEA,0,756,63,0,63
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N244,36,SEA,0,36,3,0,3
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N245,36,SEA,0,36,3,0,3
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N246,24,SEA,0,24,2,0,2
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N247,48,SEA,0,48,4,0,4
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N248,60,SEA,0,60,5,0,5
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N249,24,SEA,0,24,2,0,2
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N250,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N251,24,SEA,0,24,2,0,2
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N252,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N253,60,SEA,0,60,5,0,5
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N254,60,SEA,0,60,5,0,5
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N255,60,SEA,0,60,5,0,5
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N256,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N257,60,SEA,0,60,5,0,5
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N258,60,SEA,0,60,5,0,5
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N259,36,SEA,0,36,3,0,3
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N260,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N261,36,SEA,0,36,3,0,3
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N262,36,SEA,0,36,3,0,3
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N263,24,SEA,0,24,2,0,2
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N264,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N265,36,SEA,0,36,3,0,3
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N266,48,SEA,0,48,4,0,4
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N267,36,SEA,0,36,3,0,3
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N268,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N269,48,SEA,0,48,4,0,4
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N270,60,SEA,0,60,5,0,5
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N271,48,SEA,0,48,4,0,4
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_N272,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60226H024E,DT_TWN_SOLID8,1800,SEA,0,1800,75,0,150
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E014,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E015,24,SEA,0,24,2,0,2
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E016,24,SEA,0,24,2,0,2
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E017,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E018,24,SEA,0,24,2,0,2
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E019,24,SEA,0,24,2,0,2
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E020,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E021,24,SEA,0,24,2,0,2
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E022,24,SEA,0,24,2,0,2
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E023,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E024,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E025,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E026,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E027,12,SEA,0,12,1,0,1
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E036,300,SEA,0,300,25,0,25
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E037,96,SEA,0,96,8,0,8
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E038,168,SEA,0,168,14,0,14
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E039,120,SEA,0,120,10,0,10
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E040,108,SEA,0,108,9,0,9
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E041,216,SEA,0,216,18,0,18
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E042,180,SEA,0,180,15,0,15
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_E043,204,SEA,0,204,17,0,17
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_T009,72,SEA,0,72,2,0,6
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_T010,72,SEA,0,72,2,0,6
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_T011,72,SEA,0,72,2,0,6
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_T012,72,SEA,0,72,2,0,6
2026-02-18,2026-02-11,G.U,GLD1,GLD,60346N037A,DT_CHN_T013,72,SEA,0,72,2,0,6
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E070,60,SEA,0,60,5,0,5
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E071,84,SEA,0,84,7,0,7
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E072,60,SEA,0,60,5,0,5
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E073,252,SEA,0,252,21,0,21
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E074,336,SEA,0,336,28,0,28
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E075,252,SEA,0,252,21,0,21
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E080,72,SEA,0,72,6,0,6
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E081,84,SEA,0,84,7,0,7
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E082,72,SEA,0,72,6,0,6
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E083,24,SEA,0,24,2,0,2
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E084,180,SEA,0,180,15,0,15
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E085,180,SEA,0,180,15,0,15
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E086,240,SEA,0,240,20,0,20
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E087,108,SEA,0,108,9,0,9
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E088,120,SEA,0,120,10,0,10
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_E089,60,SEA,0,60,5,0,5
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_SOLID_004,3960,SEA,0,3960,110,0,330
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007A_2,DT_TWN_SOLID_005,4860,SEA,0,4860,135,0,405
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_CHN_E001,36,SEA,0,36,3,0,3
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_CHN_E002,36,SEA,0,36,3,0,3
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_CHN_E003,252,SEA,0,252,21,0,21
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_CHN_E004,96,SEA,0,96,8,0,8
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_CHN_E005,288,SEA,0,288,24,0,24
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_CHN_T003,48,SEA,0,48,2,0,4
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_CHN_T004,48,SEA,0,48,2,0,4
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_TWN_E006,144,SEA,0,144,12,0,12
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_TWN_E007,96,SEA,0,96,8,0,8
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_TWN_E008,180,SEA,0,180,15,0,15
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_TWN_E009,108,SEA,0,108,9,0,9
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_TWN_I003,228,SEA,0,228,19,0,19
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_TWN_I004,228,SEA,0,228,19,0,19
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_TWN_SOLID,1272,SEA,0,1272,53,0,106
2026-02-18,2026-02-11,G.U,GLD1,GLD,60376N007B,DT_TWN_T005,120,SEA,0,120,10,0,10
